h1_gain,h2_gain,h3_gain,alpha1,alpha2,alpha3,Sum_Rate
5.1796382202979405,1.6744165228598475,0.3717362299044812,0.2475416242034667,0.24947226097280936,0.3333333333333333,12.066681918538226
1.7087250309309419,0.7459642781171812,0.17866807392856457,0.2437224747469637,0.24957479142693403,0.3333333333333333,10.456939622715307
3.7531253293021045,0.25998368734999616,0.17482650115619214,0.2390517890377993,0.24171623509877305,0.3333333333333333,11.560269939941195
3.5062583039347985,0.48950872645270127,0.13002599585782365,0.24346681717036506,0.2463188603266772,0.3333333333333333,11.481468174351306
2.670127681034642,0.7967372221047972,0.3736887242899005,0.2449896329513188,0.24873477220852655,0.3333333333333333,11.10410937310659
1.0254795973970106,0.6820710179893085,0.025880618986678258,0.2414589251166445,0.25121045993545815,0.3333333333333333,9.684695980092824
0.5035700932581212,0.17308539690794622,0.16406508662141298,0.22562715837661868,0.24548536706272145,0.3333333333333333,8.6482101857189
1.2324396462706453,0.33034301934998495,0.2073359479472764,0.23837511509122997,0.24648910268507285,0.3333333333333333,9.967697771074528
0.3680629172056616,0.08176927596190073,0.05475017496047298,0.20584153534878014,0.23301080324438925,0.3333333333333333,8.101034461473912
2.5456872773063983,0.7188791278299516,0.23448387490076233,0.24455825777367687,0.24848647004434543,0.3333333333333333,11.031911552333229
0.33381583735020365,0.2796251336256627,0.0618028227865249,0.22608114019600967,0.2560377776023683,0.3333333333333333,8.076313610399843
1.012499150379486,0.7847579836255565,0.36685445715720305,0.24187602872192313,0.2517525802195238,0.3333333333333333,9.708418483844884
5.5617093440706045,1.679867348228694,1.0041821099728614,0.2476127830642355,0.24941079144283962,0.3333333333333333,12.171267475099492
0.6144527472027107,0.3963771523607368,0.29759813373048283,0.2355555533918845,0.25183019785482313,0.3333333333333333,8.97611348342703
3.0928393935818197,1.4247260895332523,0.46390274433327405,0.24662863929284712,0.24986191419899068,0.3333333333333333,11.322914117278335
1.8244498796729516,0.17473759350966933,0.11773122625208639,0.23295228048019506,0.238433384736012,0.3333333333333333,10.494972499083774
2.008866769269376,0.43065574180773125,0.06047252677426129,0.24170593372100246,0.24668386463856,0.3333333333333333,10.66561308603532
1.2574887990648294,1.2201589800757693,0.15570588845497543,0.243974908110992,0.2519272652273631,0.3333333333333333,10.020988887435568
5.047166264731018,0.9654551692784737,0.6181936151749998,0.24641989291079247,0.24840120271425167,0.3333333333333333,12.025461120317814
1.3800829234599938,1.3184296371565822,1.0661939382113845,0.24448083405827717,0.2517267754651378,0.3333333333333333,10.161834426334172
1.7599419122955278,0.19255249180864656,0.06786316764452226,0.23417552455113858,0.23985753026401863,0.3333333333333333,10.442108006119717
0.4399931365895045,0.24519024952637067,0.014194536991333483,0.22844002235722005,0.25116764960502785,0.3333333333333333,8.405702438741443
0.5837009644696634,0.42778762341458776,0.3516714797623085,0.2355899486137091,0.2527220087073322,0.3333333333333333,8.905379508760127
2.8392796562196865,1.997737702023883,1.324922147841751,0.24698757441587904,0.2505095945092834,0.3333333333333333,11.203643998023168
0.5499682739772984,0.3512437193192131,0.2906735936226408,0.2337910014905856,0.2519738685270445,0.3333333333333333,8.81332354303829
1.130470779556066,0.3577917259084243,0.1792795368598143,0.23858975868202784,0.24743563084506337,0.3333333333333333,9.845409857160108
1.0757381469238407,0.34762734081476426,0.07625783860150255,0.2381604194801776,0.24745636201842053,0.3333333333333333,9.76425529088836
1.6289732106000598,1.2658814211348357,0.2567183385279017,0.24495567329532153,0.2510945096708542,0.3333333333333333,10.396595239662666
2.7608143717863585,1.4194167979426178,0.7305943093556247,0.2464276534217294,0.25004977307678233,0.3333333333333333,11.160184353082274
3.0210203239994122,0.08440827793522496,0.006466042065895806,0.21872698187753073,0.22203712180626894,0.3333333333333333,10.984636007794572
1.5899781654130731,0.15594050820869457,0.021010908309976185,0.23082354786978485,0.23711294241464764,0.3333333333333333,10.242679248365253
1.353507904299654,1.0393755319277864,0.8787826210497676,0.24390060482342782,0.25128881435529177,0.3333333333333333,10.131253553519509
2.1270002947908333,0.42534112825606224,0.2940731629015896,0.2417716363703773,0.2464730931705904,0.3333333333333333,10.762791556006558
0.5959137457146061,0.2051105146970867,0.13698478054728003,0.2294209728179037,0.24620192488003179,0.3333333333333333,8.898968828709128
